"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Drone_2025.nlogo"
"Experiments 2025"
"06/01/2025 14:03:18:655 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","Battery_Gain","Policy","Battery_consumption","number-strategies","p2_upperlimit","memory-size","p2_lowerlimit","drones","Battery_Consumption_SD","overcrowding-threshold","[step]","count turtles","ticks"
"9487","50","2","15","9","70","2","25","50","0.1","30","1500","1","1500"
"9488","100","2","15","9","70","2","25","50","0.1","30","1500","4","1500"
"9484","100","2","10","9","70","2","25","50","0.1","30","1500","50","1500"
"9489","50","0","10","2","90","2","25","50","0.1","30","1500","50","1500"
"9490","100","0","10","2","90","2","25","50","0.1","30","1500","50","1500"
"9483","50","2","10","9","70","2","25","50","0.1","30","1500","50","1500"
"9493","50","0","15","2","90","2","25","50","0.1","30","847","0","847"
"9494","100","0","15","2","90","2","25","50","0.1","30","184","0","184"
"9491","50","2","10","2","90","2","25","50","0.1","30","1500","50","1500"
"9455","50","2","15","9","70","9","50","100","0","30","1500","100","1500"
"9492","100","2","10","2","90","2","25","50","0.1","30","1500","50","1500"
"9495","50","2","15","2","90","2","25","50","0.1","30","1500","23","1500"
"9496","100","2","15","2","90","2","25","50","0.1","30","1500","18","1500"
"9498","100","0","10","9","90","2","25","50","0.1","30","1500","50","1500"
"9497","50","0","10","9","90","2","25","50","0.1","30","1500","50","1500"
"9502","100","0","15","9","90","2","25","50","0.1","30","260","0","260"
"9501","50","0","15","9","90","2","25","50","0.1","30","1058","0","1058"
"9503","50","2","15","9","90","2","25","50","0.1","30","1500","3","1500"
"9504","100","2","15","9","90","2","25","50","0.1","30","1500","4","1500"
"9505","50","0","10","2","70","9","25","50","0.1","30","1500","50","1500"
"9506","100","0","10","2","70","9","25","50","0.1","30","1500","50","1500"
"9500","100","2","10","9","90","2","25","50","0.1","30","1500","50","1500"
"9509","50","0","15","2","70","9","25","50","0.1","30","1244","0","1244"
"9510","100","0","15","2","70","9","25","50","0.1","30","113","0","113"
"9499","50","2","10","9","90","2","25","50","0.1","30","1500","50","1500"
"9508","100","2","10","2","70","9","25","50","0.1","30","1500","50","1500"
"9513","50","0","10","9","70","9","25","50","0.1","30","1500","50","1500"
"9512","100","2","15","2","70","9","25","50","0.1","30","1500","18","1500"
"9514","100","0","10","9","70","9","25","50","0.1","30","1500","50","1500"
"9507","50","2","10","2","70","9","25","50","0.1","30","1500","50","1500"
"9511","50","2","15","2","70","9","25","50","0.1","30","1500","17","1500"
"9517","50","0","15","9","70","9","25","50","0.1","30","260","0","260"
"9518","100","0","15","9","70","9","25","50","0.1","30","347","0","347"
"9519","50","2","15","9","70","9","25","50","0.1","30","1500","1","1500"
"9521","50","0","10","2","90","9","25","50","0.1","30","1500","50","1500"
"9520","100","2","15","9","70","9","25","50","0.1","30","1500","2","1500"
"9522","100","0","10","2","90","9","25","50","0.1","30","1500","50","1500"
